ra,dec,NUMBER_IN,FILENAME,X_POS,Y_POS,MJD-OBS,OBJECT,FILTER,EXPTIME,S-SEEING,AIRMASS,PC-ZP,PC-ZPSTD,QC-FLAG,FLAGS_MASK,BACKGROUND,MAG_OPT,MAGERR_OPT,SNR_OPT,LIMMAG_OPT,FNU_OPT,FNUERR_OPT,MAG_APER_R0.66xFWHM,MAGERR_APER_R0.66xFWHM,SNR_APER_R0.66xFWHM,FNU_APER_R0.66xFWHM,FNUERR_APER_R0.66xFWHM,MAG_APER_R1.5xFWHM,MAGERR_APER_R1.5xFWHM,SNR_APER_R1.5xFWHM,FNU_APER_R1.5xFWHM,FNUERR_APER_R1.5xFWHM,MAG_APER_R5xFWHM,MAGERR_APER_R5xFWHM,SNR_APER_R5xFWHM,FNU_APER_R5xFWHM,FNUERR_APER_R5xFWHM
243.60635,-61.06684,250,ML1_20190917_193715_red,4390.467236091923,6236.596459836646,58743.81753986598,16100,q,60.0,2.582376,1.5952022,23.792877,0.023756526,yellow,0,25.488333,13.704933,0.0016181362,670.9795,19.242453,11968.14,17.836819,14.237253,0.002148006,505.4623,7329.913,14.501404,13.77373,0.002156486,503.47473,11233.307,22.31156,13.588183,0.006523868,166.42522,13326.824,80.07695
243.60635,-61.06684,250,ML1_20200328_005834_red,4904.514949919782,6115.07666408964,58936.04067244954,16100,q,60.0,2.3634596,1.1824346,23.62952,0.02253207,orange,0,22.229294,13.73193,0.0016962185,640.09216,19.151506,11674.223,18.238346,14.284671,0.0022743698,477.37894,7016.674,14.698332,13.807529,0.0021994687,493.63565,10888.994,22.058767,13.634536,0.0063901083,169.90887,12769.833,75.15695
243.60635,-61.06684,250,ML1_20200328_010447_red,4902.219390397227,6117.473837119825,58936.04498975402,16100,q,60.0,2.3114567,1.1765735,23.62705,0.023139663,orange,0,23.089983,13.722249,0.0016870057,643.58777,19.190804,11778.787,18.301758,14.282355,0.0022679802,478.72382,7031.6597,14.688343,13.797068,0.0021792504,498.21542,10994.425,22.067612,13.633386,0.006331414,171.484,12783.369,74.545555
243.60635,-61.06684,250,ML1_20200412_230258_red,4879.374456854396,6292.442682130075,58951.9604004776,16100,q,60.0,2.6207635,1.2517592,23.611826,0.022445634,yellow,0,27.263895,13.72028,0.0017935359,605.3607,19.159517,11800.167,19.492785,14.290774,0.0023631994,459.43484,6977.3413,15.186792,13.800938,0.0023663745,458.81842,10955.313,23.877232,13.609767,0.0072733825,149.27528,13064.508,87.51957
243.60635,-61.06684,250,ML1_20200430_212116_red,4863.252545774405,6237.0556911057865,58969.88977892559,16100,q,60.0,2.1233683,1.3102349,23.534878,0.022515027,orange,0,21.15638,13.685883,0.0017756432,611.46075,19.084381,12179.994,19.919502,14.343732,0.0024119143,450.1554,6645.1895,14.761991,13.781009,0.0021367427,508.12674,11158.254,21.959587,13.6191025,0.005658835,191.86566,12952.652,67.508965
243.60635,-61.06684,250,ML1_20200507_205348_red,4871.226542483107,6225.838539118945,58976.8706968631,16100,q,60.0,2.0791123,1.310161,22.400711,0.046931922,orange,0,13.705643,13.726128,0.0060208365,180.3298,18.027452,11736.778,65.085075,14.378566,0.007652051,141.88826,6435.369,45.35519,13.838554,0.010174316,106.713425,10582.252,99.16514,13.749828,0.045492396,23.866322,11483.347,481.15277
243.60635,-61.06684,250,ML1_20200514_205540_red,4826.430042730259,6215.76332622376,58983.87199615899,16100,q,60.0,2.2511764,1.2541276,23.616108,0.023563936,orange,0,19.733892,13.727722,0.0017124462,634.0265,19.155489,11719.556,18.484333,14.354598,0.0023676534,458.57053,6579.0083,14.346775,13.815726,0.002180786,497.86456,10807.097,21.706902,13.64122,0.006096098,178.10347,12691.456,71.258896
243.60635,-61.06684,250,ML1_20200516_204828_red,4835.930587098563,6197.535670403242,58985.86699884602,16100,q,60.0,2.777835,1.2529858,23.637014,0.024576597,yellow,0,19.599968,13.734232,0.0017054448,636.6294,19.19364,11649.5,18.298716,14.220399,0.0021971979,494.14578,7444.585,15.065564,13.794558,0.0021777668,498.55484,11019.877,22.103642,13.581632,0.006046345,179.569,13407.479,74.66477
243.60635,-61.06684,250,ML1_20200517_204828_red,4827.031989294583,6180.413009724387,58986.8670011105,16100,q,60.0,2.2747083,1.2465447,23.617899,0.024180973,orange,0,19.33464,13.727113,0.0017097201,635.03735,19.169167,11726.133,18.465265,14.329783,0.002319087,468.17395,6731.107,14.377362,13.8139715,0.0021452536,506.1109,10824.587,21.387777,13.638525,0.005891886,184.2765,12723.003,69.04301
243.60635,-61.06684,250,ML1_20200523_201021_red,4810.366137855449,6216.591098327964,58992.84052583129,16100,q,60.0,2.6403563,1.271599,23.607443,0.02337997,orange,0,18.397858,13.735744,0.0017324021,626.72296,19.169016,11633.284,18.562084,14.244789,0.0022582978,480.77637,7279.216,15.140544,13.800856,0.0022065411,492.05347,10956.137,22.266153,13.597516,0.0061206967,177.38768,13212.754,74.48518
243.60635,-61.06684,250,ML1_20200530_202241_red,4775.932551747872,6093.948931828888,58999.84909096995,16100,q,60.0,2.488041,1.2098477,23.62777,0.02332265,yellow,0,23.601683,13.700194,0.0017024002,637.7679,19.139616,12020.495,18.847757,14.232659,0.0022372436,485.30084,7360.988,15.167886,13.767539,0.0022113528,490.98276,11297.549,23.010073,13.59853,0.006625284,163.87769,13200.423,80.55046
243.60635,-61.06684,250,ML1_20200601_194358_red,4816.60303502736,6153.1114326628,59001.82220120938,16100,q,60.0,2.4559412,1.2557045,23.60827,0.023770465,yellow,0,29.610643,13.739064,0.0018369047,591.06836,19.122807,11597.769,19.621706,14.3681965,0.0025206874,430.7302,6497.129,15.083987,13.830052,0.0025221647,430.47794,10665.438,24.775808,13.653138,0.008152648,133.17589,12552.909,94.25812
243.60635,-61.06684,250,ML1_20200603_195307_red,4810.459526440135,6161.836908719191,59003.82855411366,16100,q,60.0,2.1052113,1.228933,22.280449,0.040742937,orange,0,23.427702,13.741266,0.0055106184,197.0262,18.133375,11574.266,58.744804,14.335187,0.00678848,159.93803,6697.6895,41.87678,13.8372555,0.009009536,120.50967,10594.915,87.91756,13.735662,0.03901206,27.830784,11634.152,418.03177
243.60635,-61.06684,250,ML1_20200603_195925_red,4805.435900565946,6164.011849524478,59003.83293006856,16100,q,60.0,1.8138992,1.2200098,22.23006,0.03612636,orange,0,9.8770485,13.723561,0.005541529,195.92719,18.136974,11764.553,60.045536,14.388526,0.0067396616,161.09654,6376.6064,39.582516,13.834445,0.00833317,130.29091,10622.382,81.52819,13.721554,0.035270702,30.782948,11786.331,382.88507
243.60635,-61.06684,250,ML1_20200604_231304_red,4686.75571383183,6133.6666218468445,59004.96741812245,16100,q,60.0,2.5264552,1.167102,23.56591,0.02865014,orange,0,30.239668,13.730237,0.0021763288,498.88428,19.042086,11692.445,23.43719,14.306592,0.0027624532,393.03333,6876.432,17.4958,13.808611,0.0031390067,345.88525,10878.164,31.45021,13.67364,0.011867674,91.486855,12318.102,134.6434
243.60635,-61.06684,250,ML1_20200604_231918_red,4685.4743806169245,6139.440347025087,59004.97174675259,16100,q,60.0,2.3786747,1.1721694,23.561306,0.029463388,orange,0,28.863094,13.733417,0.0021793938,498.18268,19.058054,11658.255,23.401566,14.353928,0.0028220178,384.73755,6583.0757,17.110561,13.82238,0.0031041307,349.77142,10741.071,30.70883,13.681977,0.011587135,93.701866,12223.875,130.45499
243.60635,-61.06684,250,ML1_20200604_232537_red,4616.963691193424,6078.475013574497,59004.9761340698,16100,q,60.0,2.370939,1.1776847,23.564247,0.03185449,orange,0,30.415684,13.735341,0.0021935706,494.96295,19.048094,11637.605,23.512075,14.364158,0.002956353,367.25525,6521.3447,17.756983,13.824478,0.003335462,325.51297,10720.345,32.933693,13.690594,0.012835497,84.588554,12127.25,143.3675
243.60635,-61.06684,250,ML1_20200615_215543_red,4701.200728489034,6095.544859717659,59015.91370154986,16100,q,60.0,2.1155117,1.1469483,23.580433,0.023536712,orange,0,19.153479,13.683127,0.0016775569,647.21277,19.159985,12210.935,18.866957,14.281106,0.002236826,485.3914,7039.754,14.503253,13.767175,0.0019886275,545.9726,11301.34,20.699463,13.609269,0.0049588946,218.94722,13070.498,59.69703
243.60635,-61.06684,250,ML1_20200619_211207_red,4683.636983582032,6191.619819809098,59019.88342264861,16100,q,60.0,2.4744291,1.1395016,23.558668,0.028899837,yellow,0,20.422867,13.676136,0.0017156161,632.855,19.099812,12289.826,19.419657,14.27246,0.0023132528,469.35477,7096.04,15.118713,13.759565,0.0021485016,505.34576,11380.827,22.520872,13.572475,0.00587879,184.68701,13521.029,73.2105
243.60635,-61.06684,250,ML1_20200704_215709_red,4659.38050322016,6162.750043923854,59034.91469074001,16100,q,60.0,2.589601,1.2101016,23.581139,0.027240392,orange,0,38.1422,13.722086,0.00208783,520.0309,19.060505,11780.55,22.653557,14.303165,0.0027131473,400.1759,6898.169,17.237843,13.798183,0.003050789,355.887,10983.137,30.861305,13.6439905,0.01127012,96.33759,12659.121,131.40375
243.60635,-61.06684,250,ML1_20200719_205839_red,4657.323994851861,6277.688260019497,59049.87406626232,16100,q,60.0,2.438387,1.2105693,23.565908,0.024495326,orange,0,19.486385,13.681662,0.0017044871,636.987,19.12649,12227.431,19.19573,14.273403,0.002301662,471.71835,7089.8774,15.029895,13.764558,0.0021405125,507.23187,11328.611,22.334187,13.579723,0.005867007,185.05792,13431.072,72.57767
243.60635,-61.06684,250,ML1_20200810_200044_red,4650.465538447158,6261.099912434547,59071.83385409076,16100,q,60.0,2.5736609,1.2526971,23.491196,0.028824959,yellow,0,2.4159386,14.172547,0.002264604,479.43756,19.387934,7780.025,16.2274,14.797045,0.003034615,357.7838,4377.0557,12.233801,14.253514,0.0027255567,398.35394,7220.9473,18.126963,14.053692,0.0070556654,153.88145,8680.069,56.40751
243.60635,-61.06684,250,ML1_20201007_174343_red,4657.9709323095885,6340.847625624708,59129.73870318376,16100,q,60.0,2.8518276,1.474659,23.36759,0.028230546,yellow,0,17.775927,13.739995,0.0021297566,509.79358,18.998665,11587.827,22.730429,14.305028,0.0027289444,397.85938,6886.3447,17.30849,13.7993965,0.0027212703,398.98135,10970.877,27.49722,13.605205,0.008382746,129.52034,13119.518,101.293106
243.60635,-61.06684,250,ML1_20201007_174805_red,4656.927407319724,6345.716314196504,59129.74173178832,16100,q,60.0,3.2026284,1.4894989,23.36833,0.03008129,yellow,0,16.044027,13.753486,0.0020806906,521.8153,19.020468,11444.736,21.932543,14.248311,0.0025887047,419.4129,7255.638,17.299513,13.807599,0.0026106173,415.8925,10888.3125,26.180592,13.569488,0.0074456763,145.82103,13558.282,92.97893
243.60635,-61.06684,250,ML1_20201007_175228_red,4656.473871867402,6347.883302955932,59129.74477679346,16100,q,60.0,2.9132972,1.5048922,23.367584,0.02854986,yellow,0,16.109165,13.755826,0.0020429518,531.45465,19.026098,11420.093,21.488367,14.317365,0.002650616,409.61652,6808.545,16.621754,13.820507,0.0025406631,427.3436,10759.623,25.177921,13.595326,0.007053553,153.92754,13239.427,86.010765
243.60635,-61.06684,250,ML1_20201007_175655_red,4656.609613298733,6355.293636802515,59129.74786364515,16100,q,60.0,3.3222916,1.5209959,23.379755,0.030939115,yellow,0,14.141737,13.744798,0.0020497525,529.6914,19.021183,11536.68,21.780003,14.2621155,0.0025849245,420.02625,7163.9683,17.056002,13.800298,0.0025072733,433.0346,10961.777,25.31386,13.53877,0.0066369846,163.58878,13947.358,85.25865
243.60635,-61.06684,250,ML1_20201007_180122_red,4657.100784940595,6363.276990192473,59129.75095187401,16100,q,60.0,3.0722804,1.5376246,23.378529,0.031049676,yellow,0,13.9847975,13.748801,0.0020451685,530.8786,19.03554,11494.223,21.65132,14.300742,0.0026314328,412.60266,6913.586,16.756039,13.812792,0.0024935647,435.41525,10836.3545,24.887402,13.561574,0.0065418547,165.96764,13657.474,82.289986
243.60635,-61.06684,250,ML1_20201007_180547_red,4657.276584766729,6367.528839563292,59129.75402131771,16100,q,60.0,3.0281892,1.5546817,23.373196,0.031001722,yellow,0,14.94669,13.747295,0.0020419566,531.7136,19.029167,11510.17,21.64731,14.302966,0.0026105247,415.90723,6899.4326,16.588873,13.813857,0.0024312246,446.58,10825.73,24.241415,13.573472,0.006200853,175.09465,13508.623,77.150406
243.60635,-61.06684,250,ML1_20201007_181013_red,4657.586799174877,6369.346914185239,59129.75710209821,16100,q,60.0,2.9261336,1.5723491,23.371609,0.030661901,yellow,0,13.891509,13.748275,0.002031516,534.4462,19.021229,11499.793,21.517212,14.292583,0.0026269564,413.3057,6965.7314,16.853703,13.811908,0.0025068414,433.10922,10845.183,25.040295,13.587089,0.006779596,160.14763,13340.261,83.299774
243.60635,-61.06684,250,ML1_20201007_181436_red,4658.2211401343975,6377.95572890159,59129.7601486072,16100,q,60.0,2.906146,1.5903766,23.3767,0.032735594,yellow,0,13.9374275,13.761502,0.0020454812,530.7974,19.01493,11360.543,21.402784,14.318297,0.0026480416,410.01477,6802.695,16.591341,13.824921,0.0024874029,436.4939,10715.971,24.550104,13.591965,0.0065437746,165.91895,13280.476,80.04195
243.60635,-61.06684,250,ML1_20201007_181900_red,4659.124695505692,6384.723890455693,59129.76319501763,16100,q,60.0,3.0635068,1.6089748,23.376314,0.03126951,yellow,0,14.4049225,13.748409,0.0020396647,532.3111,19.038414,11498.373,21.600851,14.2667055,0.0025874062,419.62338,7133.7505,17.000364,13.803482,0.0024681254,439.90314,10929.68,24.84565,13.567818,0.006465345,167.93166,13579.15,80.86117
243.60635,-61.06684,250,ML1_20201015_175011_red,4676.048516147035,6387.285806776612,59137.74318823347,16100,q,60.0,2.5856225,1.6202797,23.429346,0.026558984,yellow,0,23.683323,13.752837,0.0020876743,520.0697,18.993471,11451.568,22.019293,14.362351,0.0027862787,389.67245,6532.196,16.763298,13.83142,0.0027697724,391.9947,10652.017,27.17388,13.659331,0.008856497,122.592064,12481.511,101.81336
243.60635,-61.06684,250,ML1_20210709_221824_red,4824.863486278154,6065.743959031061,59404.92945563679,16100,q,60.0,3.044811,1.2717259,23.656506,0.02699903,yellow,0,18.254585,13.731061,0.001701639,638.05316,19.171156,11683.566,18.311274,14.301739,0.002250447,482.45355,6907.2344,14.31689,13.805929,0.002110463,514.454,10905.061,21.19735,13.549826,0.005429136,199.98323,13806.045,69.03602
243.60635,-61.06684,250,ML1_20210709_222350_red,4825.074163939084,6074.987115514828,59404.93321846441,16100,q,60.0,4.0086102,1.2818592,23.638224,0.037684366,yellow,0,23.630896,13.688088,0.0017823948,609.1446,19.09959,12155.274,19.954662,14.371553,0.0026945907,402.93173,6477.069,16.074854,13.813479,0.002820649,384.92426,10829.492,28.134087,13.375417,0.0077456534,140.17361,16211.866,115.655624
243.60635,-61.06684,250,ML1_20210709_222910_red,4825.051579294744,6078.610470319279,59404.93692667924,16100,q,60.0,4.5119305,1.292291,23.656067,0.034925226,yellow,0,19.45367,13.688523,0.0017654162,615.0029,19.158998,12150.399,19.756653,14.325015,0.0026557047,408.83167,6760.7324,16.536715,13.771378,0.002823198,384.5767,11257.676,29.272903,13.259481,0.0073462706,147.79419,18038.775,122.05335
243.60635,-61.06684,250,ML1_20210709_223425_red,4824.84208791043,6082.939822140311,59404.94057752663,16100,q,60.0,4.26397,1.3030053,23.646248,0.03333583,yellow,0,20.032738,13.678085,0.0017564805,618.13165,19.137354,12267.773,19.846539,14.295452,0.0025911338,419.01974,6947.344,16.579992,13.761266,0.0027517558,394.56122,11363.012,28.79911,13.298847,0.0073907855,146.90402,17396.445,118.42049
243.60635,-61.06684,250,ML1_20210709_223949_red,4824.385362130284,6088.658422982546,59404.94431912707,16100,q,60.0,4.066938,1.3144556,23.659552,0.030230312,yellow,0,21.204449,13.688122,0.0017232727,630.04315,19.152523,12154.897,19.292166,14.272459,0.0024708293,439.42178,7096.042,16.14859,13.760989,0.0026092916,416.1038,11365.902,27.315065,13.341073,0.007122108,152.4459,16732.879,109.76273
243.60635,-61.06684,250,ML1_20210709_224457_red,4823.989203982925,6091.083272777065,59404.9478860153,16100,q,60.0,3.85792,1.3258262,23.670767,0.027847026,yellow,0,17.994028,13.70012,0.0016934397,641.1425,19.182796,12021.317,18.749836,14.166246,0.0022101982,491.23932,7825.304,15.92972,13.751431,0.0023387636,464.2351,11466.403,24.69956,13.37778,0.006221134,174.52382,16176.62,92.69004
243.60635,-61.06684,250,ML1_20210709_225017_red,4823.390629038457,6094.742208787051,59404.95159141743,16100,q,60.0,3.8525782,1.3381222,23.667135,0.03023167,yellow,0,20.844635,13.683892,0.0016973545,639.6638,19.182737,12202.339,19.076176,14.202841,0.0022865732,474.83112,7565.951,15.933983,13.742968,0.0023833837,455.544,11556.135,25.36777,13.374177,0.0064527825,168.2586,16230.403,96.46107
243.60635,-61.06684,250,ML1_20210709_225540_red,4823.021219542571,6099.315371263976,59404.95532729431,16100,q,60.0,3.983695,1.3510336,23.664892,0.031048914,yellow,0,20.193514,13.66991,0.0017027961,637.6196,19.1331,12360.498,19.385378,14.237633,0.0023716672,457.79446,7327.355,16.005775,13.740172,0.0024606658,441.23676,11585.934,26.257862,13.339249,0.0066143298,164.1491,16761.01,102.10845
243.60635,-61.06684,250,ML1_20210709_230054_red,4822.636664746065,6104.155995500861,59404.95896031729,16100,q,60.0,3.7884326,1.3640995,23.65543,0.031240305,yellow,0,21.01731,13.659091,0.0016997448,638.7642,19.142792,12484.282,19.54443,14.242921,0.0023380572,464.37537,7291.7466,15.702269,13.734623,0.0023438816,463.22144,11645.295,25.139803,13.365938,0.006235153,174.13144,16354.027,93.91772
243.60635,-61.06684,250,ML1_20210709_230618_red,4822.211452904109,6109.29986292822,59404.96271117112,16100,q,60.0,3.4611707,1.3781334,23.627335,0.03994065,yellow,0,21.641628,13.633203,0.0017172026,632.2703,19.08723,12785.533,20.221624,14.24083,0.0023184358,468.30548,7305.801,15.600502,13.71517,0.002186265,496.61688,11855.823,23.873178,13.401399,0.005594965,194.05592,15828.523,81.56681
243.60635,-61.06684,250,ML1_20210715_214749_red,4817.007203293496,6056.794922979344,59410.90820822387,16100,q,60.0,2.8320925,1.2592962,23.669333,0.026192656,yellow,0,19.108143,13.723274,0.001677485,647.24054,19.192598,11767.663,18.181282,14.255283,0.0021942833,494.80215,7209.196,14.569855,13.785155,0.002080724,521.8069,11115.728,21.302378,13.561558,0.0054815244,198.07195,13657.673,68.95309
243.60635,-61.06684,250,ML1_20210715_215315_red,4819.158838210096,6066.1178084888925,59410.91198320049,16100,q,60.0,3.5542953,1.26889,23.672226,0.026621882,yellow,0,17.997301,13.723387,0.001683618,644.88275,19.199331,11766.449,18.245872,14.158127,0.0021089867,514.81415,7884.049,15.31436,13.769868,0.0021444631,506.29742,11273.345,22.26625,13.449791,0.00547671,198.24605,15138.521,76.36229
243.60635,-61.06684,250,ML1_20210715_215842_red,4819.442592513396,6076.296688952847,59410.91576906255,16100,q,60.0,3.494474,1.2789567,23.674263,0.026491335,yellow,0,19.820759,13.717831,0.0016804897,646.0832,19.229856,11826.812,18.3054,14.161515,0.0020990272,517.2569,7859.48,15.194539,13.767344,0.0021029094,516.30194,11299.576,21.885595,13.467271,0.005348279,203.00664,14896.748,73.3806
243.60635,-61.06684,250,ML1_20210715_220356_red,4819.459257214277,6078.20441948147,59410.91940654935,16100,q,60.0,3.6857274,1.2890596,23.67873,0.026105288,yellow,0,17.70538,13.720765,0.0016816021,645.6558,19.23648,11794.892,18.26808,14.119214,0.0020839092,521.00934,8171.7334,15.684428,13.7638645,0.0021907063,495.6101,11335.84,22.872496,13.41654,0.0056121247,193.4626,15609.308,80.68385
243.60635,-61.06684,250,ML1_20210715_220924_red,4819.516188186448,6081.660619686325,59410.92319877706,16100,q,60.0,3.6192179,1.3000543,23.675089,0.02828344,yellow,0,18.163685,13.710291,0.0016739882,648.5925,19.22654,11909.232,18.361656,14.106967,0.0020548215,528.3847,8264.435,15.640943,13.75604,0.0021299126,509.75623,11417.845,22.398638,13.4282465,0.005392058,201.35841,15441.911,76.68868
243.60635,-61.06684,250,ML1_20210715_221449_red,4819.27941343313,6086.500597548386,59410.92696705775,16100,q,60.0,2.9730432,1.3114595,23.668835,0.025132848,yellow,0,18.904314,13.698643,0.0016638453,652.5464,19.199924,12037.687,18.44725,14.214555,0.002146447,505.82947,7484.7603,14.797004,13.757154,0.0020361885,533.21985,11406.114,21.391016,13.5245695,0.005247317,206.91263,14130.969,68.29437
243.60635,-61.06684,250,ML1_20210715_222017_red,4818.831000175694,6092.16617751918,59410.9307621847,16100,q,60.0,2.7441843,1.3234435,23.663122,0.02456197,yellow,0,20.179874,13.693889,0.0016577182,654.95825,19.165464,12090.509,18.459969,14.236857,0.002182281,497.5235,7332.5864,14.738171,13.759498,0.002063021,526.28455,11381.533,21.626198,13.547227,0.0055019627,197.33615,13839.143,70.12979
243.60635,-61.06684,250,ML1_20210715_222542_red,4818.477407682291,6097.574906219108,59410.93451709134,16100,q,60.0,2.5962489,1.3358066,23.666918,0.026603363,orange,0,20.58365,13.690674,0.0016551011,655.9939,19.209448,12126.361,18.48548,14.239216,0.0022096662,491.35754,7316.675,14.890735,13.757291,0.0021132685,513.77106,11404.683,22.197985,13.56362,0.005901751,183.96848,13631.759,74.09834
243.60635,-61.06684,250,ML1_20210715_223104_red,4817.90682766217,6103.95229659895,59410.93824270372,16100,q,60.0,2.659378,1.3485857,23.659859,0.02464871,yellow,0,19.027002,13.679626,0.0016529777,656.8366,19.144733,12250.374,18.650566,14.244454,0.0022165598,489.82938,7281.459,14.865296,13.747985,0.0020934304,518.6398,11502.859,22.1789,13.543655,0.005744772,188.99551,13884.74,73.46598
243.60635,-61.06684,250,ML1_20210715_224714_red,4816.9416650111225,6124.740512989921,59410.94947609809,16100,q,60.0,2.7882595,1.3903689,23.6479,0.030035993,yellow,0,19.498608,13.669429,0.0016642883,652.3726,19.141005,12365.975,18.955385,14.19675,0.0021782755,498.4384,7608.517,15.264709,13.730689,0.002074314,523.4194,11687.567,22.32926,13.517609,0.005540879,195.95016,14221.86,72.578964
243.60635,-61.06684,250,ML1_20210715_225238_red,4816.529578780476,6131.8678223989045,59410.95322504979,16100,q,60.0,2.7485824,1.4054592,23.668835,0.027349938,yellow,0,19.46502,13.675717,0.001653523,656.62,19.152552,12294.561,18.724012,14.202282,0.0021680281,500.79428,7569.8525,15.115692,13.737102,0.0020712053,524.205,11618.747,22.16451,13.533009,0.0056152795,193.3539,14021.563,72.51762
243.60635,-61.06684,250,ML1_20210715_225807_red,4816.281257000675,6138.266816619414,59410.95703302974,16100,q,60.0,2.6481001,1.4214066,23.668661,0.026545832,orange,0,18.454624,13.675658,0.0016561714,655.56995,19.188202,12295.227,18.755018,14.2314825,0.0022074892,491.8421,7368.976,14.982402,13.740874,0.0020829202,521.2567,11578.441,22.21255,13.53644,0.00565467,192.00699,13977.317,72.795876
243.60635,-61.06684,250,ML1_20210715_230336_red,4816.203070224915,6145.163433658573,59410.96084481748,16100,q,60.0,2.749208,1.4380171,23.672863,0.027406413,yellow,0,18.58143,13.6898985,0.0016612057,653.58325,19.176207,12135.019,18.566906,14.213346,0.002172194,499.83386,7493.106,14.991193,13.748464,0.0020685117,524.88763,11497.787,21.905237,13.5368595,0.0055216337,196.63313,13971.928,71.05582
243.60635,-61.06684,250,ML1_20210715_230859_red,4815.869177368338,6150.067896306808,59410.96457674327,16100,q,60.0,2.649407,1.4549288,23.671213,0.02498956,orange,0,20.176271,13.692484,0.0016669919,651.31464,19.156603,12106.161,18.58727,14.234461,0.0022265434,487.63306,7348.7876,15.070323,13.754362,0.0021418468,506.91586,11435.488,22.558947,13.557989,0.006037513,179.8317,13702.63,76.19697
243.60635,-61.06684,250,ML1_20210715_231429_red,4816.134408222647,6155.363580331498,59410.96839774377,16100,q,60.0,2.5194156,1.4729332,23.667126,0.027253598,orange,0,18.783508,13.704943,0.0016770653,647.40247,19.185472,11968.035,18.486237,14.26162,0.0022486267,482.84415,7167.2427,14.8438015,13.771099,0.0021332654,508.95502,11260.557,22.124857,13.580265,0.0059308507,183.06584,13424.359,73.33077
243.60635,-61.06684,250,ML1_20210715_231957_red,4816.139878927053,6161.4309045674645,59410.97219673583,16100,q,60.0,2.6556127,1.4915506,23.672194,0.025995983,yellow,0,19.13538,13.707418,0.0016893387,642.699,19.187544,11940.777,18.579115,14.259687,0.002250903,482.35583,7180.0117,14.885302,13.774616,0.0021391937,507.54456,11224.149,22.114609,13.567635,0.00585003,185.59497,13581.449,73.177895
243.60635,-61.06684,250,ML1_20210715_232509_red,4816.446778163673,6166.316032050141,59410.97580598648,16100,q,60.0,2.9149184,1.509924,23.672691,0.027474778,yellow,0,18.263624,13.72363,0.001702616,637.6871,19.202723,11763.813,18.447628,14.244171,0.002194772,494.692,7283.3584,14.723018,13.779619,0.002058311,527.4889,11172.553,21.180643,13.546058,0.0052034766,208.65591,13854.053,66.396645
243.60635,-61.06684,250,ML1_20210715_233032_red,4817.016265208111,6170.108691330876,59410.97953987931,16100,q,60.0,2.8553376,1.5296615,23.673143,0.028057951,yellow,0,18.756857,13.727072,0.0017076943,635.7908,19.180403,11726.579,18.444086,14.227029,0.002202409,492.9766,7399.262,15.009358,13.782768,0.0021248332,510.9748,11140.187,21.801832,13.56349,0.005660992,191.79257,13633.393,71.08405
243.60635,-61.06684,250,ML1_20210715_233554_red,4817.793884531238,6174.981106197496,59410.9832676435,16100,q,60.0,2.9749067,1.5501342,23.678366,0.027007377,yellow,0,16.973866,13.729422,0.0017131483,633.7666,19.186152,11701.227,18.46299,14.235953,0.0022091565,491.47092,7338.691,14.932096,13.784829,0.0021190534,512.36847,11119.061,21.701298,13.543148,0.0055204113,196.67668,13891.234,70.6298
243.60635,-61.06684,250,ML1_20210715_234112_red,4818.761052071719,6179.603676090014,59410.98695072552,16100,q,60.0,2.7309396,1.5711434,23.671146,0.024519322,yellow,0,18.619175,13.736898,0.0017183382,631.8524,19.195503,11620.926,18.391834,14.280555,0.0022872004,474.7009,7043.328,14.837402,13.799832,0.002201661,493.14407,10966.472,22.237865,13.58393,0.0060852063,178.42224,13379.133,74.98579
